9-0-246371058-0,CC(CF)NCC(CC(C)(C)O[Cu])OC(=O)[Au],8.673338411650183e-06
9-0-1119518672-0,CC=C(NC=N)NCC(CO[Cu])OC(=O)[Au],1.0346909139628818e-05
9-0-538232246-0,CCN(CCO[Cu])C(=O)C(C)NC(=O)[Au],1.1749506755036737e-05
9-0-485132906-0,C=CC(C)(CNCC(C)CO[Cu])OC(=O)[Au],1.4112003875275729e-05
9-0-413664554-0,CN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,1.4893721713554973e-05
9-0-33232011-0,O=C([Au])NC(CCN[Cu])C(=O)NCCCS,1.814207804373323e-05
9-0-413614629-0,CCCC(CC(=O)NCCOC(=O)[Au])O[Cu],2.034404093981471e-05
9-0-413666063-0,CC(CCCNC(=O)CCOC(=O)[Au])CO[Cu],2.430668907167204e-05
9-0-246315917-0,CC(CCO[Cu])N(C)CCCCCOC(=O)[Au],3.8079790814055624e-05
9-0-413618344-0,CC(CNCCCOCCOC(=O)[Au])O[Cu],6.587182569951491e-05
9-0-1132282802-0,O=C([Au])OCCCCOCCCCO[Cu],9.676910926609238e-05
