9-0-246231194-0,CCCC(C)(CNC(C)C(C)O[Cu])OC(=O)[Au],8.689876822685855e-06
9-0-413610849-0,CC(CC(=O)NC(C)CCO[Cu])NC(=O)[Au],1.0895515226013322e-05
9-0-246364261-0,CC(CCOC(=O)[Au])NC(C)C(C)(C)CO[Cu],1.176514610065167e-05
9-0-413631415-0,CC(C)C(CNC(=O)CN[Cu])NC(=O)[Au],1.3661759905472887e-05
9-0-679143268-0,CCC(O[Cu])C(C)C(CC)OC(=O)[Au],1.4853974722468681e-05
9-0-976282215-0,CC(COC(=O)[Au])CSC(C)C(C)O[Cu],1.823654126115199e-05
9-0-413596178-0,CC(C)(N[Cu])C(=O)NCCCCNC(=O)[Au],2.155392723610285e-05
9-0-246177350-0,CCCCN(CCCNC(=O)[Au])CCO[Cu],2.6551432685874137e-05
9-0-1119525052-0,CNCC(C)NC(=O)CC(CNC(=O)[Au])O[Cu],2.9777583639535853e-05
9-0-941868611-0,O=C([Au])OCCCCCCCCCO[Cu],4.667554742723829e-05
