9-0-413681800-0,CCC(C)NC(=O)C(CCN[Cu])NC(=O)[Au],3.4160427719926366e-09
9-0-413692315-0,CC(CNC(=O)[Au])C(=O)NCCC(C)(C)N[Cu],3.79771031677583e-09
9-0-413610849-0,CC(CC(=O)NC(C)CCO[Cu])NC(=O)[Au],4.170190475928599e-09
9-0-413620769-0,CCCCN(C)C(=O)C(COC(=O)[Au])N[Cu],5.5537092238773124e-09
9-0-962049650-0,CCC(CC)C(COC(=O)[Au])N[Cu],7.49502227181746e-09
9-0-1119524547-0,CCNCC(=O)NCC(CN[Cu])OC(=O)[Au],7.71491516021766e-09
9-0-478224260-0,CC(CN(N)CC(C)OC(=O)[Au])O[Cu],1.260041387497989e-08
9-0-246234904-0,CCCCC(CNCC(C)OC(=O)[Au])O[Cu],1.4285384690231133e-08
9-0-485094522-0,C=CCC(CNCC(C)OC(=O)[Au])CO[Cu],1.864343144907379e-08
9-0-413697743-0,O=C([Au])OCCN(CCF)CCOCCO[Cu],3.3707543281555535e-08
9-0-1132282802-0,O=C([Au])OCCCCOCCCCO[Cu],5.198327110285773e-08
