9-0-478225127-0,O=C([Au])NCCS(=O)(=S)OCCN[Cu],2.973886274345967e-09
9-0-1119518672-0,CC=C(NC=N)NCC(CO[Cu])OC(=O)[Au],3.7259887784303386e-09
9-0-538237616-0,COC(=O)C(CCN[Cu])CCNC(=O)[Au],5.120234087278207e-09
9-0-413664554-0,CN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,5.461441403031054e-09
9-0-1119507875-0,CCOC(=O)CN(CCN[Cu])CCNC(=O)[Au],6.699497269342044e-09
9-0-413678226-0,CCNC(=S)NC(COC(=O)[Au])C(C)O[Cu],8.307957596238641e-09
9-0-1119521504-0,CC(=O)CNCC(COC(=O)[Au])O[Cu],1.2360979264654657e-08
9-0-538227953-0,O=C([Au])OCCCNCCCO[Cu],1.4435770996103213e-08
9-0-33233101-0,C=CC(CNCCCCO[Cu])OC(=O)[Au],1.983163722260429e-08
9-0-976488023-0,O=C([Au])OCCSCCCCCCCO[Cu],3.678869235598851e-08
9-0-538226286-0,O=C([Au])OCCOCCOCCCN[Cu],5.031399485276979e-08
