9-0-1119519108-0,O=C(COCCO[Cu])NCC(CF)OC(=O)[Au],9.235654022627685e-05
9-0-33225561-0,CC(C)(C)C(OC(=O)[Au])C(=O)NCC#CCO[Cu],2.7864650145777753e-05
9-0-413632828-0,CC(C)(CCCO[Cu])CNC(=O)COC(=O)[Au],4.104986070881064e-05
9-0-246209193-0,CSCCCN(CCO[Cu])CCOC(=O)[Au],8.982977137540476e-05
9-0-538231396-0,O=C([Au])OCCSCCOCCO[Cu],0.00024331884631360843
9-0-413681788-0,N=CNC(=O)CC(CCCCN[Cu])NC(=O)[Au],5.4311986227656774e-05
9-0-1119509344-0,O=C(CN[Cu])NCCCOCCOC(=O)[Au],0.00013683119061067163
9-0-13127202-0,C=CC(CO[Cu])NC(=O)COCCOC(=O)[Au],0.000125742465005608
9-0-246352457-0,CCCN(C)CC(CC(C)(C)OC(=O)[Au])O[Cu],5.9514959877709306e-05
9-0-1119506895-0,CNCC(=O)NCC(CO[Cu])OC(=O)[Au],0.0001261779355948761
9-0-246239878-0,CCC(CN(C)CCCO[Cu])OC(=O)[Au],9.896559755600633e-05
9-0-413668768-0,CCC(C)(OC(=O)[Au])C(=O)NCC(C)O[Cu],5.494327268802334e-05
9-0-246307125-0,CCCC(CCOC(=O)[Au])NC(=O)C(C)O[Cu],6.429891545979076e-05
9-0-413621339-0,CCN(CCN[Cu])CC(COC)OC(=O)[Au],9.983855962196666e-05
9-0-413609515-0,CCC(CN(CCOC)CCO[Cu])OC(=O)[Au],0.00016478800004764962
9-0-246289371-0,CC(CC(C)(C)O[Cu])NCC(C)OC(=O)[Au],3.586175871609762e-05
9-0-413664554-0,CN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,0.00010174526928352265
9-0-413610273-0,COC(=O)NC(C)(CO[Cu])COC(=O)[Au],2.88938928646768e-05
9-0-478223126-0,COCC(CNCCOC(=O)[Au])O[Cu],0.0001543156956955868
9-0-1119505204-0,COCCN(C)CC(CN[Cu])OC(=O)[Au],9.892435235211606e-05
9-0-478224332-0,CC(CCNCCNC(=O)[Au])NCCN[Cu],8.430504869445763e-05
9-0-246220271-0,CC(C)CCCN(CCN[Cu])CCNC(=O)[Au],0.00010790555061880899
9-0-1119511727-0,CN(CC(COC(=O)[Au])O[Cu])C(=O)C(=O)O,3.858658516722352e-05
9-0-246300068-0,CC(CCSCCOCCOC(=O)[Au])O[Cu],0.00010171671160304511
9-0-538226096-0,O=C([Au])OCCOCCCN[Cu],0.0002671562263667213
9-0-1119507892-0,CNC(=O)CCN(C)CC(CN[Cu])OC(=O)[Au],5.118144068294604e-05
9-0-246289734-0,CCC(NC(C)C(C)OC(=O)[Au])C(C)O[Cu],2.255343161857711e-05
9-0-679149576-0,O=C([Au])OCCCCCOCCCCCO[Cu],0.0001166562611182015
9-0-1132291996-0,O=C([Au])NCCSCCSCCN[Cu],0.00014437450800230397
9-0-413606713-0,CCC(NC(=O)[Au])C(=O)NC(CO[Cu])C(C)C,3.1786576749437885e-05
9-0-246231190-0,CCCC(C)(CNCC(C)O[Cu])OC(=O)[Au],5.6596596448028315e-05
9-0-413665221-0,CCCC(CCOC(=O)[Au])CNC(=O)CO[Cu],7.261445237317778e-05
9-0-413606210-0,CCCNC(=O)NCC(COC(=O)[Au])O[Cu],7.524972460249763e-05
9-0-1132279253-0,O=C([Au])OCCSCCSCCO[Cu],0.00014119624145121873
9-0-413610163-0,CC(CCN(C)CCOCCOC(=O)[Au])O[Cu],0.00021191557824582353
9-0-1119517931-0,NC(=O)C(=O)NCC(CO[Cu])OC(=O)[Au],4.936524915780507e-05
9-0-1119522592-0,CC(=O)NCCCNC(CO[Cu])COC(=O)[Au],7.66399063737597e-05
9-0-413639933-0,COCC(C)(CNC(C)CCO[Cu])OC(=O)[Au],2.97071465174699e-05
9-0-413634818-0,CC(CC(=O)NCC(C)(C)NC(=O)[Au])N[Cu],3.668501147500985e-05
9-0-428454356-0,O=C([Au])OCCNCCO[Cu],0.0001593761634934265
9-0-1119520142-0,NOCCNC(=O)CC(CNC(=O)[Au])O[Cu],0.00013176935299542337
9-0-33229009-0,N#CCCC(C#N)CNCC(COC(=O)[Au])O[Cu],8.558269710816599e-05
9-0-13127616-0,COCC#CCN(CCO[Cu])CCOC(=O)[Au],0.00020049434971704808
9-0-13129006-0,O=C([Au])OC(CNCCS)CO[Cu],4.667726200000779e-05
9-0-33230553-0,CC(C#N)N(C)C(=O)C(CCCNC(=O)[Au])N[Cu],4.153932232168054e-05
9-0-246231575-0,O=C([Au])OCCCCN(CCO[Cu])CC(F)F,0.0001154103065225771
9-0-246355034-0,CCN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,9.956218599850152e-05
9-0-1119519401-0,CCNC(=S)NC(CO[Cu])COC(=O)[Au],3.436304649412365e-05
9-0-413605275-0,CC(C)C(C)(CN[Cu])NCCOC(=O)[Au],3.496215554776413e-05
9-0-246418828-0,CC(CCOC(=O)C(C)(C)O[Cu])OC(=O)[Au],5.655330131927799e-05
9-0-413642433-0,CCSCCN(CCN[Cu])CCOC(=O)[Au],0.00016293998394777793
9-0-1119512197-0,CNCCCN(CCN[Cu])CCOC(=O)[Au],0.00013908929609906867
9-0-428453393-0,O=C([Au])OCCNCCCNCCO[Cu],0.00014751148844174326
9-0-33212808-0,C=CCN(CCO[Cu])CCOCCOC(=O)[Au],0.0001670240596680604
9-0-478224761-0,C=CC(=O)NCC(COC(=O)[Au])O[Cu],4.331633796896492e-05
9-0-428454789-0,O=C([Au])OCCNCCNCCO[Cu],0.00012636726010577986
9-0-1119514606-0,CN(CCNC(=O)[Au])CCOCCN[Cu],0.00015033826576049547
9-0-13127275-0,C=CCNC(=O)NCC(CO[Cu])OC(=O)[Au],6.607257607957304e-05
9-0-1132306645-0,C[Si](C)(C)CC(CO[Cu])OC(=O)[Au],1.0008639053336654e-05
9-0-1119508832-0,CC(OC(=O)[Au])C(=O)NC(CO[Cu])C(=O)O,4.247354941661604e-05
9-0-1119507789-0,CNCCN(CCN[Cu])CCNC(=O)[Au],0.00018466512931405307
9-0-485080326-0,C=CCCC(COC(=O)[Au])NCC(C)O[Cu],5.0048511280695616e-05
9-0-370724345-0,C=CC(CO[Cu])NC(=O)[Au],5.4657113856164726e-05
9-0-976279177-0,CC(CO[Cu])CSCCCCCOC(=O)[Au],0.00014868307928634354
9-0-1119505106-0,O=C(CCN[Cu])NCCOCCOC(=O)[Au],9.366007871098182e-05
9-0-1119506643-0,COCCOCCNC(CO[Cu])COC(=O)[Au],0.00015256485184302973
9-0-413624011-0,CC(CN(C)CCCNC(=O)[Au])N[Cu],9.46456726337748e-05
9-0-413612612-0,CC(CCN(C)C(=O)CN[Cu])OC(=O)[Au],3.920395822372526e-05
9-0-33210914-0,N#CCCCN(CCO[Cu])CCOC(=O)[Au],0.00020810313365622485
9-0-413621516-0,CC(CN(C)CCOCCN[Cu])OC(=O)[Au],0.00020992932800541813
9-0-538237616-0,COC(=O)C(CCN[Cu])CCNC(=O)[Au],5.0066602240358824e-05
9-0-413681975-0,C[Si](C)(C)CNC(=O)C(CN[Cu])NC(=O)[Au],5.047697144353727e-05
9-0-1119508922-0,CCOC(=O)C(=O)NCC(COC(=O)[Au])O[Cu],4.185729882654406e-05
9-0-413688742-0,CCC(NC(=O)[Au])C(=O)NOCC(C)N[Cu],8.400490794486541e-05
9-0-413604910-0,CC(C)CNC(=O)C(CO[Cu])NC(=O)[Au],5.076075040840769e-05
9-0-1119522120-0,COC(CNC(=O)[Au])C(=O)NOCC(C)N[Cu],6.968158716838535e-05
9-0-246184889-0,CCCCCN(CCN[Cu])CCNC(=O)[Au],6.331191056308582e-05
9-0-482403593-0,O=C([Au])OCCOCCCCOCCO[Cu],0.00039942677206075645
9-0-413687839-0,CCC(COC(=O)[Au])(N[Cu])NC(C)COC,4.178703728997352e-05
9-0-413633144-0,CN(CCCN[Cu])CCOCCNC(=O)[Au],0.00018859944055368307
9-0-1119524284-0,COCC(NC(=O)[Au])C(=O)NC(C)C(C)N[Cu],5.5544382245996136e-05
9-0-246231571-0,CC(CCN(CCOC(=O)[Au])CC(F)F)O[Cu],9.43135686883078e-05
9-0-428455754-0,CNC(CO[Cu])COC(=O)[Au],9.08097296925067e-05
9-0-33228440-0,C#CCN(CC#N)CC(OC(=O)[Au])C(C)O[Cu],9.381063020294088e-05
9-0-413619735-0,O=C([Au])NCCC(=O)NCCCCO[Cu],5.930096466867133e-05
9-0-246213220-0,CN(CCCCN[Cu])CCCCOC(=O)[Au],7.148552869821803e-05
