9-0-1119506038-0,COCC(CNCCOCCOC(=O)[Au])O[Cu],4.1876115034989744e-08
9-0-413665628-0,CCC(O[Cu])C(C)C(=O)NCCOC(=O)[Au],1.6015991859274595e-08
9-0-1119511830-0,CCC(CNCC(OC(=O)[Au])C(=O)O)O[Cu],9.241081193889963e-09
9-0-13127811-0,C=CC(OC(=O)[Au])C(=O)NCCOCCO[Cu],2.8740098944590737e-08
9-0-413671017-0,CC(CCO[Cu])NC(=O)CCOC(=O)[Au],1.5325846839546207e-08
9-0-413596798-0,CC(C)N(CCO[Cu])CCOCCOC(=O)[Au],3.011320949479475e-08
9-0-246199084-0,CC(CCOC(=O)[Au])SCCO[Cu],3.629764511581871e-08
9-0-1119513725-0,CS(=O)CCNC(CO[Cu])COC(=O)[Au],2.6129272399746383e-08
9-0-478223165-0,CC(OC(=O)[Au])C(=O)OCCOCCO[Cu],1.7795862784221052e-08
9-0-413616844-0,CCC(CO[Cu])(COC(=O)[Au])NC(C)COC,1.4667878637675847e-08
9-0-13129010-0,N#CC(NCC(CO[Cu])OC(=O)[Au])C(N)=O,1.0515104344742628e-08
9-0-246209283-0,CCN(CCCCOC(=O)[Au])CCCO[Cu],5.3021854894025306e-08
9-0-413701570-0,CC(OC(=O)[Au])C(CN(C)C(C)C(=O)O)O[Cu],1.9533150380604383e-08
9-0-1119510779-0,CN(CCCO[Cu])C(=O)COC(=O)[Au],9.624648992290277e-09
9-0-1132289432-0,CC(C)C(NC(=O)[Au])C(O[Cu])C(F)(F)F,8.475665074780611e-09
9-0-482409504-0,O=C([Au])OCC(O)=C(O)C(O)=C(O)CO[Cu],1.4372087348922855e-08
9-0-485052499-0,C=CCOC(=O)C(CCCCNC(=O)[Au])N[Cu],1.8436428934476378e-08
9-0-13127703-0,COCC(CNCC#CCOC(=O)[Au])O[Cu],2.2541096369585857e-08
9-0-413605157-0,CSCCCNC(CO[Cu])COC(=O)[Au],1.8781087493868746e-08
9-0-1119524547-0,CCNCC(=O)NCC(CN[Cu])OC(=O)[Au],1.3972055891018885e-08
9-0-33233578-0,C=CC(CNCCCOCCOC(=O)[Au])O[Cu],4.437158532208929e-08
9-0-413643420-0,CC(C)(OC(=O)[Au])C(=O)OCCOCCO[Cu],2.2479638030987602e-08
9-0-1119508860-0,NC(=O)CN(CCCO[Cu])CCOC(=O)[Au],2.0150069772922287e-08
9-0-246228390-0,CCN(CCCCCCOC(=O)[Au])CCO[Cu],2.6556466014006023e-08
9-0-246431750-0,CCCCN(CCCO[Cu])CC(C)NC(=O)[Au],1.8728908301771898e-08
9-0-428454180-0,CC(O[Cu])C(NC(=O)[Au])C(N)=O,1.0795612318324262e-08
9-0-33236956-0,C=CC(C)(OC(=O)[Au])C(=O)NC(C)CN[Cu],2.0773687595506266e-08
9-0-1119521492-0,NOCCNCC(COC(=O)[Au])O[Cu],2.7409883244282e-08
9-0-13127199-0,NC(CCOC(=O)[Au])=NOCCOCCO[Cu],3.7921771922056796e-08
9-0-33222107-0,C=CC(COC(=O)[Au])NCCOCCO[Cu],2.3331423523848884e-08
9-0-246192558-0,CN(CCCCCCO[Cu])CCOC(=O)[Au],3.051021434001174e-08
9-0-13127647-0,C=CCNC(=O)CC(CNC(=O)[Au])O[Cu],7.866208306997135e-09
9-0-1119507875-0,CCOC(=O)CN(CCN[Cu])CCNC(=O)[Au],2.524225515724349e-08
9-0-1119516370-0,CC(CNCCN(C)CCO[Cu])OC(=O)[Au],2.3010189059007233e-08
9-0-478224332-0,CC(CCNCCNC(=O)[Au])NCCN[Cu],1.9058887216489107e-08
9-0-413597023-0,CN(CCCCO[Cu])CCNC(=O)[Au],2.2923108214015187e-08
9-0-1119520029-0,COC(=O)C(CC(=O)NCCN[Cu])NC(=O)[Au],7.612260397519726e-09
9-0-413659730-0,CC(CCO[Cu])NCCCOCCOC(=O)[Au],3.04165423081783e-08
9-0-246183967-0,CN(CCCCCCN[Cu])CCOC(=O)[Au],3.0540364122076795e-08
9-0-482403014-0,O=C([Au])NC(CCCCO[Cu])C(=O)O,1.529491674605313e-08
9-0-246393964-0,CC(O[Cu])C(=O)OCCCC(C)(C)OC(=O)[Au],1.347156354829749e-08
9-0-370724646-0,C=CCC(CNC(=O)[Au])O[Cu],1.1804420124776734e-08
9-0-976499451-0,CCC(COC(=O)[Au])SCC(C)CO[Cu],3.416217210859238e-08
9-0-413655804-0,CCN(CCN(C)C)CC(CO[Cu])OC(=O)[Au],1.9672196486077988e-08
9-0-33237716-0,C=C(CO[Cu])C(=O)N(C)CCCOC(=O)[Au],2.378445580520069e-08
9-0-246429729-0,CC(O[Cu])C(C)N(C)CC(C)(C)COC(=O)[Au],1.562142655117593e-08
9-0-246198160-0,CC(COC(=O)[Au])CSCCOCCO[Cu],3.4548079542116996e-08
9-0-941868611-0,O=C([Au])OCCCCCCCCCO[Cu],5.285137243255853e-08
9-0-428455083-0,NC(=O)N(CO[Cu])COC(=O)[Au],1.0507658512558748e-08
9-0-246284635-0,CCC(C)C(COC(=O)[Au])NCC(C)(C)O[Cu],2.029022423381716e-08
9-0-1119521504-0,CC(=O)CNCC(COC(=O)[Au])O[Cu],2.3907981764437575e-08
9-0-246209193-0,CSCCCN(CCO[Cu])CCOC(=O)[Au],2.4166225962468862e-08
9-0-538237616-0,COC(=O)C(CCN[Cu])CCNC(=O)[Au],1.3386823931948431e-08
9-0-413652038-0,CC(CCOC(=O)[Au])N(C)CCOCCO[Cu],2.0518103590257012e-08
9-0-413616244-0,CN(CCCN(C)CCOC(=O)[Au])CCO[Cu],3.359254137701501e-08
9-0-1119505587-0,CNC(=O)CCN(CCO[Cu])CCOC(=O)[Au],1.4862476370222395e-08
9-0-246271753-0,O=C([Au])OCCN(CCCCF)CCCO[Cu],3.142244132998779e-08
9-0-413651852-0,CC(CC(C)NC(=O)CCCNC(=O)[Au])N[Cu],6.957138594447172e-09
9-0-1119504899-0,CN(C)CCNCC(CO[Cu])OC(=O)[Au],2.2945736574677657e-08
9-0-1119504935-0,CCNC(=O)CNCC(COC(=O)[Au])O[Cu],1.0246436416004737e-08
9-0-246211070-0,CCC(CNC(C)CCO[Cu])OC(=O)[Au],2.177975506865878e-08
9-0-413617554-0,CC(COC(=O)[Au])CN(C)CC(C)O[Cu],1.7555122793826162e-08
9-0-413663001-0,CC=C(C)C(=O)NCC(OC(=O)[Au])C(C)O[Cu],1.0975566292992755e-08
9-0-1119522622-0,CC(NC(=O)[Au])C(C)NC(=O)CN[Cu],7.649671489655228e-09
9-0-246307125-0,CCCC(CCOC(=O)[Au])NC(=O)C(C)O[Cu],1.569922549932368e-08
9-0-246294817-0,CCC(NCC(C)OC(=O)[Au])C(C)(C)O[Cu],1.8808895425577208e-08
9-0-33212808-0,C=CCN(CCO[Cu])CCOCCOC(=O)[Au],2.7087390852810104e-08
9-0-413648108-0,CN(CCOCCN[Cu])CC(C)(C)OC(=O)[Au],1.6967061407468285e-08
9-0-478224263-0,CN(C)N(CCO[Cu])CCOC(=O)[Au],2.6133882540238583e-08
9-0-482405764-0,CC(C)CC(N[Cu])C(=O)NCCNC(=O)[Au],1.0014678397870868e-08
9-0-322586389-0,CC(C#CCOCCO[Cu])OC(=O)[Au],1.5510962481440326e-08
9-0-33217283-0,C=C(C)CN(C)CC(CO[Cu])OC(=O)[Au],3.270305791047148e-08
9-0-246412455-0,CCCCCC(CNCC(C)OC(=O)[Au])O[Cu],2.6047082976870265e-08
9-0-246177859-0,CN(CCCCOC(=O)[Au])CCCN[Cu],1.8775934333792356e-08
9-0-246315917-0,CC(CCO[Cu])N(C)CCCCCOC(=O)[Au],4.91296749444324e-08
9-0-33233877-0,CC(CNC(=O)C(CCCC#N)N[Cu])NC(=O)[Au],1.2169761711881904e-08
9-0-1119524559-0,CNCC(CN(C)C(=O)CNC(=O)[Au])O[Cu],7.908150626718617e-09
9-0-413607944-0,O=C([Au])OCCN(CCCF)CCO[Cu],2.517391161333476e-08
9-0-1119518906-0,COCC=CC(=O)NCC(CO[Cu])OC(=O)[Au],2.381506662992759e-08
