9-0-413631415-0,CC(C)C(CNC(=O)CN[Cu])NC(=O)[Au],2.401776627817033e-09
9-0-413658704-0,CC(NC(=O)[Au])C(=O)NC(CO[Cu])CC(F)F,2.8232438979479298e-09
9-0-413596089-0,CC(C)CC(CO[Cu])NC(=O)C(C)NC(=O)[Au],3.3536966618381175e-09
9-0-1119524081-0,CNCCCN(C)C(=O)C(CO[Cu])NC(=O)[Au],3.7025453793637826e-09
9-0-485132906-0,C=CC(C)(CNCC(C)CO[Cu])OC(=O)[Au],4.71097439834947e-09
9-0-478224260-0,CC(CN(N)CC(C)OC(=O)[Au])O[Cu],5.406056712976548e-09
9-0-413685093-0,CCC(CN(C)CC(COC)OC(=O)[Au])N[Cu],5.747235546856312e-09
9-0-1119512025-0,COC(=O)C(C)(C)NCC(CO[Cu])OC(=O)[Au],6.301380545725977e-09
9-0-246233859-0,CC(NCCCCOC(=O)[Au])C(C)O[Cu],8.491799064372075e-09
9-0-413596774-0,CCCN(CCOCCO[Cu])CCOC(=O)[Au],1.070194582825935e-08
