9-0-478225127-0,O=C([Au])NCCS(=O)(=S)OCCN[Cu],2.6178012289098253e-09
9-0-413632785-0,O=C([Au])OCCNC(=O)C(CC(F)F)N[Cu],3.109379889954792e-09
9-0-787202143-0,NC(N)=NN=CC(CO[Cu])OC(=O)[Au],3.328568261924318e-09
9-0-1119505132-0,CC(C)(NC(=O)[Au])C(=O)NCCN[Cu],3.996188785787176e-09
9-0-413605275-0,CC(C)C(C)(CN[Cu])NCCOC(=O)[Au],4.54001255634318e-09
9-0-413666063-0,CC(CCCNC(=O)CCOC(=O)[Au])CO[Cu],4.750637977895292e-09
9-0-33237843-0,CCC(C)(C#N)NC(=O)C(N[Cu])C(C)OC(=O)[Au],5.442604723803397e-09
9-0-1119521504-0,CC(=O)CNCC(COC(=O)[Au])O[Cu],6.155345200497876e-09
9-0-679143268-0,CCC(O[Cu])C(C)C(CC)OC(=O)[Au],8.355020063915673e-09
9-0-33233101-0,C=CC(CNCCCCO[Cu])OC(=O)[Au],9.165006932073144e-09
9-0-538226084-0,CC(COCCOCCOC(=O)[Au])O[Cu],1.214627040808757e-08
