9-0-1119524559-0,CNCC(CN(C)C(=O)CNC(=O)[Au])O[Cu],2.163533544212939e-09
9-0-413611681-0,CC(OC(=O)[Au])C(=O)OCC(C)(C)CO[Cu],3.058803561340153e-09
9-0-413610849-0,CC(CC(=O)NC(C)CCO[Cu])NC(=O)[Au],3.1901861823733033e-09
9-0-482409504-0,O=C([Au])OCC(O)=C(O)C(O)=C(O)CO[Cu],3.854775160977407e-09
9-0-1119507875-0,CCOC(=O)CN(CCN[Cu])CCNC(=O)[Au],4.692462818030795e-09
9-0-413656507-0,CC(F)(F)CNCC(COC(=O)[Au])O[Cu],4.971314972897396e-09
9-0-246282792-0,CCC(C)N(CCN[Cu])CCOC(=O)[Au],5.610074492896863e-09
9-0-246364261-0,CC(CCOC(=O)[Au])NC(C)C(C)(C)CO[Cu],6.154326220709659e-09
9-0-413618344-0,CC(CNCCCOCCOC(=O)[Au])O[Cu],8.740601443799858e-09
9-0-13130233-0,N#CCN(CCOCCO[Cu])CCOC(=O)[Au],1.0326920556361953e-08
9-0-413609677-0,COCCN(CCOC(=O)[Au])CC(C)O[Cu],1.1110883186324094e-08
