9-0-13128291-0,C#CCNC(=O)C(N[Cu])C(C)(C)OC(=O)[Au],1.5097183778527428e-09
9-0-413596089-0,CC(C)CC(CO[Cu])NC(=O)C(C)NC(=O)[Au],2.09751542754655e-09
9-0-1119516947-0,CC(C)OCC(N[Cu])C(=O)NCCNC(=O)[Au],2.435647562384625e-09
9-0-962049650-0,CCC(CC)C(COC(=O)[Au])N[Cu],2.4454459164770718e-09
9-0-413666160-0,CCC(CNC(=O)CCOC(=O)[Au])O[Cu],3.0113646053569743e-09
9-0-1119521504-0,CC(=O)CNCC(COC(=O)[Au])O[Cu],4.324009513718173e-09
9-0-413632249-0,CCC(CO[Cu])C(=O)N(C)CCOC(=O)[Au],4.327214304326215e-09
9-0-246421411-0,CCCCNCC(CC(C)(C)OC(=O)[Au])O[Cu],5.411264132992858e-09
9-0-246412455-0,CCCCCC(CNCC(C)OC(=O)[Au])O[Cu],8.20499452439723e-09
9-0-538227953-0,O=C([Au])OCCCNCCCO[Cu],1.217268218800425e-08
9-0-413632580-0,CCN(CCOCCO[Cu])CC(C)OC(=O)[Au],1.4182661301517767e-08
