9-0-1119505132-0,CC(C)(NC(=O)[Au])C(=O)NCCN[Cu],1.5412464279637099e-09
9-0-1119514569-0,CC(CNC(=O)[Au])C(=O)N(C)CCN[Cu],1.8129960035802184e-09
9-0-478225127-0,O=C([Au])NCCS(=O)(=S)OCCN[Cu],2.2213259186414347e-09
9-0-413596178-0,CC(C)(N[Cu])C(=O)NCCCCNC(=O)[Au],2.553772773824399e-09
9-0-1119512883-0,COCC(C)(O[Cu])C(=O)N(C)CCOC(=O)[Au],3.750888744143268e-09
9-0-246371058-0,CC(CF)NCC(CC(C)(C)O[Cu])OC(=O)[Au],3.9404013188946644e-09
9-0-33212329-0,CC(CC#N)NCC(CO[Cu])OC(=O)[Au],4.858233469579496e-09
9-0-485132906-0,C=CC(C)(CNCC(C)CO[Cu])OC(=O)[Au],5.120730140491063e-09
9-0-33217283-0,C=C(C)CN(C)CC(CO[Cu])OC(=O)[Au],7.812863399685726e-09
9-0-246233859-0,CC(NCCCCOC(=O)[Au])C(C)O[Cu],1.1789524305833943e-08
