9-0-1119524559-0,CNCC(CN(C)C(=O)CNC(=O)[Au])O[Cu],9.741793168259671e-06
9-0-1119509408-0,CC(=CCNC(CO[Cu])COC(=O)[Au])C(=O)O,1.094004474138346e-05
9-0-246364261-0,CC(CCOC(=O)[Au])NC(C)C(C)(C)CO[Cu],1.176514610065167e-05
9-0-246413658-0,CCCCC(C)NCC(CNC(=O)[Au])O[Cu],1.4928902405286772e-05
9-0-1119517426-0,CC(CONC(=O)C(C)CNC(=O)[Au])N[Cu],1.739963359552009e-05
9-0-33222219-0,C=CC(C)(O[Cu])C(=O)NCCOC(=O)[Au],1.9195153999101636e-05
9-0-246282792-0,CCC(C)N(CCN[Cu])CCOC(=O)[Au],2.3927658149681364e-05
9-0-1119507875-0,CCOC(=O)CN(CCN[Cu])CCNC(=O)[Au],2.658930742240197e-05
9-0-33212329-0,CC(CC#N)NCC(CO[Cu])OC(=O)[Au],4.3490042561006394e-05
9-0-413596774-0,CCCN(CCOCCO[Cu])CCOC(=O)[Au],7.200209317183118e-05
9-0-538225833-0,O=C([Au])OCCOCCOCCOCCO[Cu],0.00022845208380789753
