9-0-413644455-0,CC(C)C(CNC(=O)CNC(=O)[Au])CO[Cu],6.580368528999273e-09
9-0-246292713-0,CC(CCCN(CCO[Cu])C(C)C)OC(=O)[Au],2.9721492866856976e-08
9-0-33237992-0,CCC(CC#N)NC(=O)C(NC(=O)[Au])C(C)O[Cu],6.9489000488652044e-09
9-0-1119512168-0,CC(O[Cu])C(=O)NCCCOCCOC(=O)[Au],1.4500834285133735e-08
9-0-13129330-0,C#CCNC(=O)CNC(CO[Cu])COC(=O)[Au],9.849241254234646e-09
9-0-1119505457-0,NC(=O)CN(CCO[Cu])CCOC(=O)[Au],1.5323047884918183e-08
9-0-246165952-0,CCN(CCCO[Cu])CCCOC(=O)[Au],6.007643663402988e-08
9-0-246315977-0,CCCC(CN(C)C(C)CCO[Cu])OC(=O)[Au],3.3380942943242696e-08
9-0-1119508440-0,COCCN(CCNC(=O)[Au])CCO[Cu],4.534718541298565e-08
9-0-246228464-0,CN(CCCCCO[Cu])CCCCNC(=O)[Au],3.6433766145959e-08
9-0-413641101-0,COCCCCN(CCNC(=O)[Au])CCO[Cu],4.345934395863049e-08
9-0-413658623-0,CC(N[Cu])C(C)C(=O)NCC=CCOC(=O)[Au],8.345609727543057e-09
9-0-413605275-0,CC(C)C(C)(CN[Cu])NCCOC(=O)[Au],1.7552282299957555e-08
9-0-13127184-0,CC(C#N)OCCNC(CO[Cu])COC(=O)[Au],1.7112047278278685e-08
9-0-962043503-0,CC(N[Cu])C(OC(=O)[Au])C(=O)OC(C)(C)C,1.2997892384365089e-08
9-0-538227682-0,O=C([Au])OCCOCCCOCCO[Cu],6.810050173904096e-08
9-0-413609437-0,CCOCCN(C)CC(CO[Cu])OC(=O)[Au],2.6776320433197346e-08
9-0-33212329-0,CC(CC#N)NCC(CO[Cu])OC(=O)[Au],2.0012922188499897e-08
9-0-413641963-0,CCCCC(=O)NCC(CNC(=O)[Au])O[Cu],8.054839799980626e-09
9-0-413678226-0,CCNC(=S)NC(COC(=O)[Au])C(C)O[Cu],1.2200685079221595e-08
9-0-413592446-0,CN(CCCOC(=O)[Au])CCO[Cu],5.686192218207492e-08
9-0-413632580-0,CCN(CCOCCO[Cu])CC(C)OC(=O)[Au],6.815649881956413e-08
9-0-1119508922-0,CCOC(=O)C(=O)NCC(COC(=O)[Au])O[Cu],1.1663837422314506e-08
9-0-413618131-0,CCN(CCOC(=O)[Au])C(=O)C(C)(C)O[Cu],9.72602094845155e-09
9-0-246339176-0,CCC(C)C(CNC(C)CCOC(=O)[Au])O[Cu],3.273741654723317e-08
9-0-538229849-0,CC(C)(CNCCO[Cu])NC(=O)[Au],1.1304945271126311e-08
9-0-1119505085-0,COC(=O)CN(CCO[Cu])CCOC(=O)[Au],2.975860860401371e-08
9-0-246199125-0,O=C([Au])OCCCSCCOCCO[Cu],6.653575296385667e-08
9-0-1119515148-0,CON(C)C(=O)CC(CNC(=O)[Au])O[Cu],1.944198628425878e-08
9-0-1119512021-0,CCN(CCOCCO[Cu])C(=O)COC(=O)[Au],2.5344996799621557e-08
9-0-33235727-0,C=CCN(C)CC(OC(=O)[Au])C(C)O[Cu],2.3273285120123692e-08
9-0-413630687-0,CC(C)C(CO[Cu])NC(=O)COC(=O)[Au],9.52754378816099e-09
9-0-1132277999-0,O=C([Au])OCCSCCCSCCO[Cu],3.785146411915806e-08
9-0-787202141-0,N#CN=C(NCCO[Cu])NCCOC(=O)[Au],9.842598039336569e-09
9-0-33234131-0,C=CC(C)(O[Cu])C(=O)NC(C)CCNC(=O)[Au],1.1449975299855528e-08
9-0-413617150-0,CC(C)C(CCO[Cu])NCCOC(=O)[Au],2.1767248966545913e-08
9-0-962043366-0,O=C([Au])NCCSCSCCN[Cu],2.1110730550785602e-08
9-0-478224260-0,CC(CN(N)CC(C)OC(=O)[Au])O[Cu],2.169304346428808e-08
9-0-13128972-0,C#CCOCC(CNCCO[Cu])OC(=O)[Au],1.825548048817593e-08
9-0-413643927-0,CCC(COC(=O)[Au])N(C)CCOCCO[Cu],5.092696241624323e-08
9-0-1030688140-0,C=C(C)C(CCC(OC(=O)[Au])C(=C)C)O[Cu],2.7922534966547918e-08
9-0-1119509817-0,CN(CCO[Cu])CCOCCNC(=O)[Au],4.617487808055184e-08
9-0-413610849-0,CC(CC(=O)NC(C)CCO[Cu])NC(=O)[Au],9.71646560077187e-09
9-0-1119512883-0,COCC(C)(O[Cu])C(=O)N(C)CCOC(=O)[Au],1.0493506099200215e-08
9-0-246394304-0,CC(CCCC(=O)OCCCNC(=O)[Au])O[Cu],2.3928345481847207e-08
9-0-1119506635-0,CCOC(=O)CNC(CO[Cu])COC(=O)[Au],3.042392455458876e-08
9-0-428452917-0,CN(CCO[Cu])CCOC(=O)[Au],3.9173851848941246e-08
9-0-246304000-0,CC(CCNC(C)CC(C)NC(=O)[Au])N[Cu],1.0335366122423042e-08
9-0-1119507664-0,CCS(=O)(=O)NC(C)(CO[Cu])COC(=O)[Au],7.631841235361944e-09
9-0-482403593-0,O=C([Au])OCCOCCCCOCCO[Cu],7.378426844779242e-08
9-0-1119525508-0,CSCCNC(=O)C(COC(=O)[Au])N[Cu],6.9918354741755416e-09
9-0-246225341-0,CN(CCCCCOC(=O)[Au])CCCO[Cu],6.459490728870562e-08
9-0-33228440-0,C#CCN(CC#N)CC(OC(=O)[Au])C(C)O[Cu],1.2251327755108338e-08
9-0-538231471-0,O=C([Au])OCCCOCCN[Cu],3.588068114111118e-08
9-0-413667338-0,CCCN(CCC)C(=O)C(CO[Cu])NC(=O)[Au],8.970391160560754e-09
9-0-413592517-0,CC(CNCC(F)(F)COC(=O)[Au])O[Cu],2.3225517771254455e-08
9-0-413597686-0,CN(C)CCCCNCC(COC(=O)[Au])O[Cu],2.7640198659599854e-08
9-0-538226084-0,CC(COCCOCCOC(=O)[Au])O[Cu],4.510046798092148e-08
9-0-413643629-0,CN(CCOCCOC(=O)[Au])CC(C)(C)N[Cu],2.7142918554003134e-08
9-0-413595038-0,CC(C)(CNCCCO[Cu])OC(=O)[Au],2.5067858638763127e-08
9-0-413673931-0,CC(C)N(C)C(=O)C(CCN[Cu])NC(=O)[Au],4.2329423910999e-09
9-0-413617752-0,CC(N[Cu])C(=O)NCCCCCOC(=O)[Au],1.3603024073336767e-08
9-0-33232011-0,O=C([Au])NC(CCN[Cu])C(=O)NCCCS,1.0819515431213165e-08
9-0-941887045-0,CCCC(O[Cu])C(CCC)OC(=O)[Au],2.0639870929642747e-08
9-0-1119504894-0,COCCNCC(CO[Cu])OC(=O)[Au],1.9601700305592857e-08
9-0-322586560-0,CC(C#N)(CO[Cu])N=NC(C)(C#N)COC(=O)[Au],1.3214706265759784e-08
9-0-246295613-0,CC(CCNCC(C)OC(=O)[Au])CCO[Cu],4.970480257336348e-08
9-0-246408918-0,CCCCC(C)N(CCN[Cu])CCNC(=O)[Au],1.3602366633230472e-08
9-0-679149576-0,O=C([Au])OCCCCCOCCCCCO[Cu],9.188556415143886e-08
9-0-413621493-0,CN(CCCO[Cu])C(=O)CC(C)(C)NC(=O)[Au],1.3274136236864749e-08
9-0-33229765-0,C=C(C)C(=O)N(C)CC(COC(=O)[Au])O[Cu],1.2569048125197694e-08
9-0-1119520212-0,CNCCNC(=O)C(NC(=O)[Au])C(C)O[Cu],7.616960221212418e-09
9-0-482405242-0,CC(C)(C)N(CO[Cu])COC(=O)[Au],1.3376171736637752e-08
9-0-413691446-0,CC(CCONC(=N)CO[Cu])OC(=O)[Au],1.7785512420140833e-08
9-0-478223354-0,O=C([Au])NCCC(N[Cu])P(=O)(O)O,9.434751879605597e-09
9-0-246263586-0,CCN(CC(C)OC(=O)[Au])C(C)CO[Cu],2.8066889270594188e-08
9-0-246289734-0,CCC(NC(C)C(C)OC(=O)[Au])C(C)O[Cu],2.481547986155953e-08
9-0-413631662-0,O=C([Au])OCCCCCS(=O)CCO[Cu],2.332765428529319e-08
9-0-1119506581-0,COCC(C)NC(CO[Cu])COC(=O)[Au],2.2788167802924913e-08
