9-0-413634818-0,CC(CC(=O)NCC(C)(C)NC(=O)[Au])N[Cu],7.2436031657913364e-09
9-0-413640875-0,CC(N[Cu])C(C)C(=O)N(C)CCCNC(=O)[Au],9.252367822451492e-09
9-0-1132295465-0,CC(C)C(CCOC(=O)[Au])O[Cu],2.1785287403122314e-08
9-0-33232042-0,C#CC(C)(NC(=O)[Au])C(=O)NC(CC)CO[Cu],1.1412582542649805e-08
9-0-1119519108-0,O=C(COCCO[Cu])NCC(CF)OC(=O)[Au],1.825707037760595e-08
9-0-413642900-0,CC(CN[Cu])N(C)C(=O)CCNC(=O)[Au],7.2328536618149266e-09
9-0-1119520611-0,O=C([Au])NCCCCNC(=O)COCCO[Cu],2.4215389549348757e-08
9-0-538234369-0,CC(CN[Cu])OCCOC(=O)[Au],2.7504914972515928e-08
9-0-1119505021-0,CC(O[Cu])C(=O)NCCOCCOC(=O)[Au],2.14699693186083e-08
9-0-413681800-0,CCC(C)NC(=O)C(CCN[Cu])NC(=O)[Au],6.304378037388722e-09
9-0-602367105-0,O=C([Au])OCCCC#CC#CCCCO[Cu],2.9247451249736923e-08
9-0-1119504357-0,COCCN(CCO[Cu])CCOC(=O)[Au],5.254724629134138e-08
9-0-413681788-0,N=CNC(=O)CC(CCCCN[Cu])NC(=O)[Au],1.2269864451903983e-08
9-0-246234922-0,CCCCCN(CCCNC(=O)[Au])CCO[Cu],2.2288951302888447e-08
9-0-33223156-0,C=CC(CO[Cu])NC(C)C(C)OC(=O)[Au],2.4526788501647045e-08
9-0-962051435-0,O=C([Au])OCCC(CN[Cu])C(F)(F)F,1.0304981108379673e-08
9-0-413642454-0,CC(CN[Cu])N(C)C(=O)CCCNC(=O)[Au],6.406243811572339e-09
9-0-1119513215-0,CCOCC(=O)NC(CO[Cu])C(C)OC(=O)[Au],1.2458127939393956e-08
9-0-1119506079-0,CCC(NC(=O)[Au])C(=O)NCC(COC)O[Cu],9.339978595157234e-09
9-0-33218752-0,N#CCN(CCCOC(=O)[Au])CCO[Cu],2.8101856253168142e-08
9-0-413607692-0,O=C([Au])OCCN(CCF)CCO[Cu],2.8552030246502992e-08
9-0-413595859-0,CCN(CCCNC(=O)[Au])CCOCCO[Cu],3.609101805829998e-08
9-0-538238345-0,COCC(NC(=O)[Au])C(C)(C)O[Cu],7.444478872864522e-09
9-0-413655608-0,CC(C)N(CCO[Cu])CCOCCNC(=O)[Au],3.6227747491946565e-08
9-0-413690201-0,CCC(CNCCOCCCO[Cu])OC(=O)[Au],4.870686861607781e-08
9-0-246229002-0,CC(CN(C)CCC(N[Cu])C(C)C)OC(=O)[Au],1.932964973354369e-08
9-0-1119512677-0,CN(CCO[Cu])C(=O)COCCOC(=O)[Au],1.768761099288776e-08
9-0-1119507892-0,CNC(=O)CCN(C)CC(CN[Cu])OC(=O)[Au],1.1946669644436887e-08
9-0-413616305-0,CCCC(O[Cu])C(=O)NCC(C)CNC(=O)[Au],1.1526536160904087e-08
9-0-428453343-0,NC(=O)C(O[Cu])C(OC(=O)[Au])C(N)=O,5.811357654429342e-09
9-0-1132278197-0,O=C([Au])OCCCCCCCO[Cu],8.043329651991493e-08
9-0-246289371-0,CC(CC(C)(C)O[Cu])NCC(C)OC(=O)[Au],2.1594007550538885e-08
9-0-246265729-0,CC(CCOC(=O)[Au])NC(C)CC(C)O[Cu],4.069168726790037e-08
