9-0-538225815-0,CN(CCCN[Cu])CCCNC(=O)[Au],0.006199999999999595
9-0-413616151-0,CC(C)(O[Cu])C(=O)OCCCOC(=O)[Au],0.8601000000000001
9-0-485082633-0,C=C(Cl)CN(CCCO[Cu])CCOC(=O)[Au],1.5928
9-0-1119507137-0,O=C([Au])OCC(CNCCF)O[Cu],0.07590000000000013
9-0-1119513146-0,CCCOCC(=O)NCC(CN[Cu])OC(=O)[Au],-0.36739999999999945
9-0-428454361-0,O=C([Au])NCCNCCO[Cu],-0.6892
9-0-413612572-0,CCC(CCNC(=O)CCNC(=O)[Au])O[Cu],0.3962000000000002
9-0-413611551-0,COCCN(CCCOC(=O)[Au])CCO[Cu],0.48670000000000013
9-0-13127189-0,C=CCNC(=O)NC(CO[Cu])COC(=O)[Au],0.0020000000000000018
9-0-413687785-0,COCC(C)N(CCNC(=O)[Au])CCO[Cu],0.05810000000000076
9-0-246364261-0,CC(CCOC(=O)[Au])NC(C)C(C)(C)CO[Cu],1.9311
9-0-13126745-0,CN(CC#N)CC(CO[Cu])OC(=O)[Au],-0.027819999999999956
9-0-1119513625-0,CNCC(=O)NCC(C)(CO[Cu])COC(=O)[Au],-0.5099000000000007
9-0-538225401-0,CCC(C)(OC(=O)[Au])C(O[Cu])C(=O)O,0.7701
9-0-428453553-0,O=C([Au])OCCN(CCO[Cu])CS(=O)(=O)O,-0.7044999999999997
9-0-428453346-0,O=C([Au])OCCOCCOCCN[Cu],-0.24559999999999998
9-0-1119507049-0,O=C([Au])NCCOCC(=O)NCCN[Cu],-1.572999999999999
9-0-976279177-0,CC(CO[Cu])CSCCCCCOC(=O)[Au],2.687800000000001
9-0-413651380-0,CCN(CCNCC(C)OC(=O)[Au])CCO[Cu],0.44820000000000015
9-0-413643045-0,COCCCN(CCCOC(=O)[Au])CCO[Cu],0.8768000000000002
9-0-413610253-0,CC(C)CC(=O)NC(C)(CO[Cu])COC(=O)[Au],1.0692000000000002
9-0-1119520520-0,CNC(=O)C(C)NC(=O)C(CN[Cu])NC(=O)[Au],-2.0864999999999982
9-0-13128806-0,C#CC(C)(N[Cu])C(=O)NCCNC(=O)[Au],-1.1977000000000002
9-0-485132857-0,C=CC(C)(CNCC(CC)O[Cu])OC(=O)[Au],1.4611
9-0-413618053-0,CC(C)C(CNCCOCCOC(=O)[Au])O[Cu],0.7790000000000001
9-0-1119517931-0,NC(=O)C(=O)NCC(CO[Cu])OC(=O)[Au],-1.8816999999999997
9-0-482403780-0,O=C([Au])OCCCSCC(N[Cu])C(=O)O,0.2977000000000001
9-0-413651038-0,CCC(CNC(=O)C(C)(C)CNC(=O)[Au])N[Cu],0.21520000000000017
9-0-246234828-0,CC(C)CCN(CCCOC(=O)[Au])CCO[Cu],1.8864
9-0-1119508832-0,CC(OC(=O)[Au])C(=O)NC(CO[Cu])C(=O)O,-0.8938999999999997
9-0-246418828-0,CC(CCOC(=O)C(C)(C)O[Cu])OC(=O)[Au],1.2486000000000002
9-0-33227585-0,CC#CCC(CO[Cu])NC(=O)CCOC(=O)[Au],0.43650000000000017
9-0-1132293807-0,O=C([Au])NCCSCCCO[Cu],0.8445
9-0-246211696-0,CCN(CCOC(=O)[Au])CCC(C)O[Cu],1.2487
9-0-413616236-0,O=C([Au])NCC(=O)NCCCCCCN[Cu],-0.029200000000000503
9-0-246289569-0,CCC(CNCCC(C)(C)CO[Cu])OC(=O)[Au],1.9327000000000003
9-0-1132277624-0,O=C([Au])OCCCCCCO[Cu],1.7086
9-0-1119515288-0,CCONC(=O)CC(CN[Cu])OC(=O)[Au],-0.45239999999999986
9-0-1119524081-0,CNCCCN(C)C(=O)C(CO[Cu])NC(=O)[Au],-0.8422999999999989
9-0-246352457-0,CCCN(C)CC(CC(C)(C)OC(=O)[Au])O[Cu],2.0273000000000003
9-0-246177350-0,CCCCN(CCCNC(=O)[Au])CCO[Cu],1.2134000000000003
9-0-413703317-0,CC(C)(COC(=O)[Au])ONC(=O)C(C)(C)O[Cu],0.7531999999999996
9-0-538231598-0,O=C([Au])NCCNCCCCCNCCN[Cu],-0.3562999999999987
9-0-413633832-0,C=CC(=O)N(C)CC(C)(CO[Cu])COC(=O)[Au],0.7989000000000002
9-0-413639420-0,CCN(CC(C)(C)OC(=O)[Au])C(=O)CO[Cu],0.7753000000000001
9-0-1119511778-0,CC(C(N)=O)N(C)CC(CNC(=O)[Au])O[Cu],-1.1045999999999991
9-0-1119526930-0,CC(CNC(CO[Cu])C(=O)O)OC(=O)[Au],-0.4205000000000004
9-0-1119506608-0,COCCNC(CO[Cu])COC(=O)[Au],-0.24719999999999964
9-0-33218929-0,N#CCCCN(CCCOC(=O)[Au])CCO[Cu],1.14408
9-0-246360468-0,CCCC(CCNC(=O)CCO[Cu])OC(=O)[Au],1.2133000000000003
9-0-1119527473-0,O=C(COC(F)F)NCC(COC(=O)[Au])O[Cu],-0.1277999999999999
9-0-413666880-0,CC(C)(CCOC(=O)CO[Cu])OC(=O)[Au],0.8601000000000003
9-0-33220238-0,CC(OC(=O)[Au])C(CO[Cu])NCCC#N,0.4085799999999998
9-0-33225561-0,CC(C)(C)C(OC(=O)[Au])C(=O)NCC#CCO[Cu],0.6825000000000001
9-0-538227953-0,O=C([Au])OCCCNCCCO[Cu],0.518
9-0-1119506534-0,CCOCCCNC(=O)C(CO[Cu])NC(=O)[Au],-0.36739999999999945
9-0-1119512703-0,CN(CCOCCOC(=O)[Au])C(=O)CO[Cu],-0.3768
9-0-413639798-0,CCN(CCOCCO[Cu])C(C)COC(=O)[Au],0.8752000000000002
9-0-246282792-0,CCC(C)N(CCN[Cu])CCOC(=O)[Au],0.8217000000000001
9-0-413670082-0,CC(NCCOCCCO[Cu])C(C)OC(=O)[Au],0.9215
9-0-413610163-0,CC(CCN(C)CCOCCOC(=O)[Au])O[Cu],0.8752000000000002
9-0-413593950-0,CCC(COC(=O)[Au])NCCO[Cu],0.5164
9-0-413636300-0,CCC(CC)(CNC(=O)CCNC(=O)[Au])N[Cu],0.35930000000000073
9-0-413618350-0,CCC(CNCCCOCCOC(=O)[Au])O[Cu],0.9231000000000003
9-0-413598056-0,CCOCCCN(CCO[Cu])CCOC(=O)[Au],0.8768000000000002
9-0-1119512025-0,COC(=O)C(C)(C)NCC(CO[Cu])OC(=O)[Au],0.05800000000000005
9-0-1132280325-0,CCOC(CC(CO[Cu])COC(=O)[Au])OCC,1.5536000000000003
9-0-1119510444-0,CC(CN[Cu])NC(=O)CCNC(=O)[Au],-0.8109999999999993
9-0-941867643-0,O=C([Au])OCCCCCCCCO[Cu],2.4888000000000003
9-0-538225777-0,O=C([Au])OCCSCCN[Cu],0.4544000000000001
9-0-1132300091-0,CC(C)CC(CCO[Cu])CNC(=O)[Au],1.7736
9-0-478225089-0,CN(CCOC(=O)[Au])CO[Cu],0.03750000000000009
9-0-246231315-0,CC(CNCCSCCCO[Cu])OC(=O)[Au],1.2496
9-0-413651261-0,CC(C)CC(NC(=O)[Au])C(=O)N(C)CCN[Cu],0.16730000000000028
9-0-485110424-0,C=CC(OC(=O)[Au])C(=O)OCC(O[Cu])C(C)C,1.2706
9-0-413604494-0,O=C([Au])OCCNCC(O[Cu])C(F)(F)F,0.6686999999999999
9-0-482405405-0,CC(C)CC(NC(=O)[Au])C(=O)NCCCO[Cu],0.6422
9-0-478224761-0,C=CC(=O)NCC(COC(=O)[Au])O[Cu],-0.18100000000000005
