9-0-413618131-0,CCN(CCOC(=O)[Au])C(=O)C(C)(C)O[Cu],2.4531255834706e-09
9-0-413636300-0,CCC(CC)(CNC(=O)CCNC(=O)[Au])N[Cu],3.886679142639475e-09
9-0-1132292337-0,CCC(CC)(COC(=O)[Au])N[Cu],4.16053383622075e-09
9-0-413664554-0,CN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,5.461441403031054e-09
9-0-1119524081-0,CNCCCN(C)C(=O)C(CO[Cu])NC(=O)[Au],6.016477656574226e-09
9-0-1119524547-0,CCNCC(=O)NCC(CN[Cu])OC(=O)[Au],7.71491516021766e-09
9-0-246411693-0,CC(C)(CNCCCC(C)(C)OC(=O)[Au])O[Cu],9.07895820544327e-09
9-0-413667665-0,CSCC(CN(C)CCCN[Cu])OC(=O)[Au],1.1299071871621169e-08
9-0-246234904-0,CCCCC(CNCC(C)OC(=O)[Au])O[Cu],1.4285384690231133e-08
9-0-246315917-0,CC(CCO[Cu])N(C)CCCCCOC(=O)[Au],2.0574559058799812e-08
9-0-413609677-0,COCCN(CCOC(=O)[Au])CC(C)O[Cu],2.830738599559814e-08
