9-0-478225127-0,O=C([Au])NCCS(=O)(=S)OCCN[Cu],2.973886274345967e-09
9-0-413632785-0,O=C([Au])OCCNC(=O)C(CC(F)F)N[Cu],3.762184620485594e-09
9-0-413658704-0,CC(NC(=O)[Au])C(=O)NC(CO[Cu])CC(F)F,4.163991420065504e-09
9-0-413611681-0,CC(OC(=O)[Au])C(=O)OCC(C)(C)CO[Cu],5.559302353778173e-09
9-0-413608679-0,CN(CCO[Cu])CC(C)(C)NC(=O)[Au],7.077103108091915e-09
9-0-246364261-0,CC(CCOC(=O)[Au])NC(C)C(C)(C)CO[Cu],7.3105589333231845e-09
9-0-428453326-0,O=C([Au])NCCOCCOCCN[Cu],1.0058026485034006e-08
9-0-13128972-0,C#CCOCC(CNCCO[Cu])OC(=O)[Au],1.328391204870336e-08
9-0-33212329-0,CC(CC#N)NCC(CO[Cu])OC(=O)[Au],1.4719086076979392e-08
9-0-413618344-0,CC(CNCCCOCCOC(=O)[Au])O[Cu],2.3362715632433127e-08
9-0-976309537-0,O=C([Au])OCCCCCCSCCCO[Cu],3.369061412890452e-08
